Date,Open,High,Low,Close,Adj Close,Volume,Tomorrow_Close,Naive_Predicted_Close,Close_Lag_1,Close_Lag_2,Daily_Return,Rolling_Vol_7d,Rolling_Vol_30d,SMA_7,SMA_30,Volume_Lag_1,Volume_Change
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,366.9240112304688,30450100,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,0.010075326995947043,0.02218652352758933,0.02808372818780434,348.1941484723772,360.9833679199219,24205600.0,0.2579774928115808
2014-11-11,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,367.6950073242188,15838900,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,0.0021012418652148757,0.022723252192814368,0.02682831544874276,353.5088631766183,360.62156778971354,30450100.0,-0.4798407887002013
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,0.1519356972535464,0.05676715677186137,0.03834470115927041,365.5195792061942,361.7264678955078,15838900.0,1.8905542682888332
2014-11-13,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,-0.00667204784236497,0.05879225325770689,0.0381271765842371,375.7260044642857,362.3886342366537,45783200.0,0.28748099739642496
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,-0.05446894835320326,0.06469864753125666,0.03940091575262828,383.6407165527344,362.49013366699216,58945000.0,-0.4980201883111375
2014-11-15,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,376.1329956054688,15727500,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,-0.054509846038187315,0.07117383472190852,0.04028423148850907,388.01857212611606,362.2760335286458,29589200.0,-0.4684716045043462
2014-11-16,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,387.8819885253906,11905600,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,0.03123627295980569,0.06981094132119826,0.040679751010896416,391.5354265485491,362.4134999593099,15727500.0,-0.24300747099030362
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,-0.0012220186486088247,0.06997666597973395,0.04052413212737037,394.46170915876115,362.27903340657554,11905600.0,2.4873336917081037
2014-11-18,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,375.197998046875,32222500,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,-0.031517139000605376,0.07172268772458339,0.040934176667257065,395.53356497628346,361.80076700846354,41518800.0,-0.2239057968920104
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,380.5549926757813,18931800,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,0.014277780416720232,0.033279538520157345,0.04089386790662801,389.3898489815848,361.72443339029945,32222500.0,-0.41246644425479095
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200,350.8479919433594,357.8399963378906,380.5549926757813,375.197998046875,-0.059689129758029535,0.03697647859621796,0.042300581473832956,380.4048505510603,360.7699330647786,18931800.0,0.33284737848487733
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100,352.9200134277344,350.8479919433594,357.8399963378906,380.5549926757813,-0.019539471456759827,0.03415644905203849,0.04240900445041348,373.6948503766741,359.69293314615885,25233200.0,0.18296926271737246
2014-11-22,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,352.9200134277344,15273000,367.572998046875,352.9200134277344,350.8479919433594,357.8399963378906,0.005905752724699953,0.03063255928566725,0.040747970825130375,370.3787100655692,359.50970052083335,29850100.0,-0.4883434226351
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600,376.9010009765625,367.572998046875,352.9200134277344,350.8479919433594,0.04151927933138033,0.033017803752518816,0.041437781765948006,367.4774257114955,359.8173004150391,15273000.0,-0.007948667583316915
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,375.3479919433594,376.9010009765625,367.572998046875,352.9200134277344,0.02537728010287066,0.03527155146089866,0.04118637356384976,365.97642735072543,360.8049672444661,15151600.0,1.0413751682990577
2014-11-25,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,375.3479919433594,25442200,368.3699951171875,375.3479919433594,376.9010009765625,367.572998046875,-0.004120469378375846,0.03308111900574919,0.04106780404850561,365.9978550502232,361.49309997558595,30930100.0,-0.1774291062751171
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,369.6700134277344,368.3699951171875,375.3479919433594,376.9010009765625,-0.01859073972939984,0.03313765988535496,0.041231023991477773,364.25714111328125,362.00579935709635,25442200.0,-0.26886432777039726
2014-11-27,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,369.6700134277344,8748030,376.4469909667969,369.6700134277344,368.3699951171875,375.3479919433594,0.0035291102092429583,0.022336987691242996,0.04118078430962562,365.9471435546875,362.40753275553385,18601700.0,-0.5297187891429278
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,375.4909973144531,376.4469909667969,369.6700134277344,368.3699951171875,0.018332505458648285,0.019892481658778063,0.03948191023506133,369.60414341517856,363.76939900716144,8748030.0,1.6230477033114883
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600,378.0469970703125,375.4909973144531,376.4469909667969,369.6700134277344,-0.0025395173166042895,0.020450201442180065,0.039229053035360624,372.8285696847098,364.7755991617839,22946500.0,-0.3299370274333776
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440,379.2449951171875,378.0469970703125,375.4909973144531,376.4469909667969,0.0068070866522502715,0.014659858876790601,0.03897462979724255,374.3248552594866,366.09979858398435,15375600.0,-0.402010978433362
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,381.3150024414063,379.2449951171875,378.0469970703125,375.4909973144531,0.0031689130085912343,0.01131193083631615,0.03817861200149155,374.6597115652902,367.88299865722655,9194440.0,0.27936013503813184
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.3150024414063,381.3150024414063,12364100,375.010009765625,381.3150024414063,379.2449951171875,378.0469970703125,0.005458232411423625,0.011176154189224555,0.03816549434947559,375.5121416364397,369.7304321289063,11763000.0,0.05110090963189662
2014-12-03,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,375.010009765625,13340100,369.60400390625,375.010009765625,381.3150024414063,379.2449951171875,-0.01653486654186953,0.010544551487416846,0.038385397012192936,376.4607151576451,371.312299601237,12364100.0,0.07893821628747744
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,376.85400390625,369.60400390625,375.010009765625,381.3150024414063,-0.014415630832770754,0.012314638501256744,0.0385434165312583,376.4512852260045,372.61603291829425,13340100.0,0.08916724762183192
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,374.7850036621094,376.85400390625,369.60400390625,375.010009765625,0.019615588368569137,0.012637614806250348,0.03841324448403345,376.5094299316406,373.86163330078125,14529600.0,0.04488767756854961
2014-12-06,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,374.7850036621094,7009320,375.0950012207031,374.7850036621094,376.85400390625,369.60400390625,-0.005490190425720742,0.012793358318319754,0.03816265151389826,376.40857369559154,374.7114664713542,15181800.0,-0.5383077105481564
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,6491650,361.9089965820313,375.0950012207031,374.7850036621094,376.85400390625,0.0008271343718790902,0.012442420052894209,0.037924782225683844,375.9868600027902,375.80079956054686,7009320.0,-0.07385452511798574
2014-12-08,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,361.9089965820313,18898700,352.218994140625,361.9089965820313,375.0950012207031,374.7850036621094,-0.035153773299456126,0.017626301487600877,0.03856392079774912,373.5102887834822,376.34816589355466,6491650.0,1.911232121263469
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500,346.364990234375,352.218994140625,361.9089965820313,375.0950012207031,-0.026774693453109455,0.01817497248539332,0.037757819805981925,369.3537161690848,375.97999877929686,18898700.0,0.7416806447004292
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700,350.5060119628906,346.364990234375,352.218994140625,361.9089965820313,-0.016620352688625162,0.01817923583861173,0.037817711891227124,365.2615705217634,375.29469807942706,32915500.0,-0.5009129437499051
2014-12-11,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,350.5060119628906,32431300,352.5419921875,350.5060119628906,346.364990234375,352.218994140625,0.011955659045429279,0.02002697605123773,0.03789063102023568,362.53328595842635,374.7217315673828,16427700.0,0.9741838480128076
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800,347.3760070800781,352.5419921875,350.5060119628906,346.364990234375,0.0058086884536090455,0.017437994068198816,0.024635896086415324,359.06014142717635,372.35443115234375,32431300.0,-0.47612954152315823
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900,351.6319885253906,347.3760070800781,352.5419921875,350.5060119628906,-0.014653531272593279,0.017443921335422326,0.024688664114891817,355.14457048688615,369.9091318766276,16989800.0,-0.31277001495014656
2014-12-14,346.7269897460937,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200,345.3450012207031,351.6319885253906,347.3760070800781,352.5419921875,0.012251800235389965,0.01914881517662528,0.023134437867789435,351.79271153041293,368.3695983886719,11675900.0,0.06331845939071079
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200,327.06201171875,345.3450012207031,351.6319885253906,347.3760070800781,-0.017879452125651896,0.016089218310918186,0.021258714948090514,349.42642647879467,367.3433319091797,12415200.0,0.3905696243314647
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900,319.7760009765625,327.06201171875,345.3450012207031,351.6319885253906,-0.05294123105105797,0.023086831034494697,0.022171313911151846,345.8325718470982,365.3159993489583,17264200.0,0.7877978707382909
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900,311.39599609375,319.7760009765625,327.06201171875,345.3450012207031,-0.02227715381526163,0.023441343445463107,0.0223659714503417,342.03414481026783,363.0615997314453,30864900.0,0.217172257159427
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000,317.8429870605469,311.39599609375,319.7760009765625,327.06201171875,-0.026205859280311383,0.021545208196391885,0.0221783192991018,336.4469996861049,360.9348663330078,37567900.0,0.04272530538039132
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100,329.9559936523437,317.8429870605469,311.39599609375,319.7760009765625,0.020703512722289208,0.024635998250271934,0.022410255470203966,331.489998953683,358.84446614583334,39173000.0,-0.3918489776121308
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.9559936523437,329.9559936523437,20856700,320.8429870605469,329.9559936523437,317.8429870605469,311.39599609375,0.03811003257872536,0.031633748445666285,0.02138129730746386,329.00142560686385,357.9149993896484,23823100.0,-0.12451779995046819
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,320.8429870605469,15207600,331.885986328125,320.8429870605469,329.9559936523437,317.8429870605469,-0.027618854535489068,0.031198959444886865,0.021652757284704234,324.6029968261719,356.9148325602213,20856700.0,-0.2708530112625679
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,331.885986328125,22315100,334.5719909667969,331.885986328125,320.8429870605469,329.9559936523437,0.034418702333968154,0.035662885399780395,0.022648591849570233,322.68028041294644,356.2136983235677,15207600.0,0.46736500170967155
2014-12-23,332.0169982910156,336.2869873046875,329.6019897460937,334.5719909667969,334.5719909667969,16574200,322.53399658203125,334.5719909667969,331.885986328125,320.8429870605469,0.00809315472578076,0.028827320621718003,0.02122134860541451,323.75313459123885,355.11366475423176,22315100.0,-0.25726525984647164
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300,319.00799560546875,322.53399658203125,334.5719909667969,331.885986328125,-0.0359802814036525,0.03124186591111778,0.021357195418397174,324.14713396344865,353.3014312744141,16574200.0,-0.08941004694042554
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,319.00799560546875,9883640,327.92401123046875,319.00799560546875,322.53399658203125,334.5719909667969,-0.01093218393697526,0.029454740024049002,0.021384184889318175,325.2345624651228,351.4234313964844,15092300.0,-0.34512035938856234
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500,315.8630065917969,327.92401123046875,319.00799560546875,322.53399658203125,0.027949191706237997,0.030262857344884455,0.02205565986803747,326.6747087751116,350.0752319335937,9883640.0,0.6603700660890117
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,315.8630065917969,15185200,317.239013671875,315.8630065917969,327.92401123046875,319.00799560546875,-0.036779876512901266,0.02978413063733273,0.022818908999909654,324.6614249093192,348.2816650390625,16410500.0,-0.0746656104323451
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,317.239013671875,11676600,312.6700134277344,317.239013671875,315.8630065917969,327.92401123046875,0.004356341361166027,0.02830159522283696,0.0224665687452163,324.14657156808033,346.3080657958984,15185200.0,-0.23105392092300403
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500,310.73699951171875,312.6700134277344,317.239013671875,315.8630065917969,-0.014402390775512863,0.023679695932393177,0.0225180519844601,321.4014325823103,344.2140329996745,11676600.0,0.05360293236044744
2014-12-30,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,310.73699951171875,12528300,320.1929931640625,310.73699951171875,312.6700134277344,317.239013671875,-0.006182281104684106,0.022629818961155856,0.02239105170601088,317.9964338030134,341.970366414388,12302500.0,0.018353993090835186
2014-12-31,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900,314.2489929199219,320.1929931640625,310.73699951171875,312.6700134277344,0.030430858466170996,0.023943255228949155,0.02332125674142009,317.66200474330356,340.00196634928386,12528300.0,0.11291236640246471
2015-01-01,320.4349975585937,320.4349975585937,314.00299072265625,314.2489929199219,314.2489929199219,8036550,315.0320129394531,314.2489929199219,320.1929931640625,310.73699951171875,-0.01856380486469611,0.02464526553289977,0.023349310316116697,316.9821472167969,337.7664326985677,13942900.0,-0.4236098659532809
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650,281.0820007324219,315.0320129394531,314.2489929199219,320.1929931640625,0.0024917184690256278,0.021137841936314,0.02331624753984599,315.1404331752232,335.7671661376953,8036550.0,-0.021887501477624083
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,281.0820007324219,33054400,264.19500732421875,281.0820007324219,315.0320129394531,314.2489929199219,-0.10776686435849991,0.043661617929923624,0.02985538072728011,310.17171805245533,332.8164326985677,7860650.0,3.205046656446986
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,264.19500732421875,55629100,274.4739990234375,264.19500732421875,281.0820007324219,315.0320129394531,-0.0600785299812876,0.045491664101006676,0.03078555012002361,302.594002859933,329.0611328125,33054400.0,0.682955975603853
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800,286.1889953613281,274.4739990234375,264.19500732421875,281.0820007324219,0.03890683553533014,0.051589075179311765,0.03211280731152577,297.1374293736049,325.7174326578776,55629100.0,-0.209715778252749
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700,294.3370056152344,286.1889953613281,274.4739990234375,264.19500732421875,0.04268162514326268,0.05641656450754178,0.03347162831297976,293.6305716378348,322.7538991292318,43962800.0,-0.47124159516682285
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800,283.3489990234375,294.3370056152344,286.1889953613281,274.4739990234375,0.028470732229305185,0.0561852642562993,0.03373408564849887,289.9368591308594,320.5014994303385,23245700.0,0.06973762889480639
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500,290.4079895019531,283.3489990234375,294.3370056152344,286.1889953613281,-0.03733137995621494,0.05707212236849921,0.0340089573062155,285.5225742885045,318.20583292643227,24866800.0,-0.196418517863175
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,274.7959899902344,290.4079895019531,283.3489990234375,294.3370056152344,0.024912706601556422,0.05870738706496203,0.03443194119224045,282.0048566545759,316.3405995686849,19982500.0,-0.06325034405104468
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300,265.6600036621094,274.7959899902344,290.4079895019531,283.3489990234375,-0.05375884988044988,0.04586626802828426,0.03537576957212647,281.1068551199777,313.8169321695963,18718600.0,-0.18453837359631597
2015-01-11,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,265.6600036621094,18200800,267.7959899902344,265.6600036621094,274.7959899902344,290.4079895019531,-0.03324643248414827,0.041108598732836524,0.03558866179506131,281.3161403111049,310.9208658854167,15264300.0,0.19237698420497495
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,225.86099243164065,267.7959899902344,265.6600036621094,274.7959899902344,0.00804030075540374,0.037965098111081494,0.03570009895455385,280.3621390206473,308.26819864908856,18200800.0,0.037333523801151625
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,225.86099243164065,72843904,178.10299682617188,225.86099243164065,267.7959899902344,265.6600036621094,-0.1565930750498652,0.06393090706311763,0.044597222430129736,271.7438528878348,304.0758321126302,18880300.0,2.8581963210330343
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,209.843994140625,178.10299682617188,225.86099243164065,267.7959899902344,-0.21144862196566883,0.0867497146772919,0.057398395328239475,255.13899448939733,298.5010986328125,72843904.0,0.3403826351756216
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,208.0970001220703,209.843994140625,178.10299682617188,225.86099243164065,0.17821708719158869,0.1272643623297587,0.067467903174479,244.6382795061384,294.5938313802083,97638704.0,-0.16248884253932738
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,199.25999450683597,208.0970001220703,209.843994140625,178.10299682617188,-0.00832520380537527,0.12526782168606157,0.06744540697587975,232.8795667375837,290.8711980183919,81773504.0,-0.5301534345403616
2015-01-17,207.83399963378903,211.7310028076172,194.875,199.25999450683597,199.25999450683597,23469700,210.3390045166016,199.25999450683597,208.0970001220703,209.843994140625,-0.042465800131912146,0.1251275407758922,0.06762929748314603,222.08871023995536,287.1333312988281,38421000.0,-0.38914395773144894
2015-01-18,200.0500030517578,218.69500732421875,194.5059967041016,210.3390045166016,210.3390045166016,30085100,214.86099243164065,210.3390045166016,199.25999450683597,208.0970001220703,0.055600774441382006,0.13009464689586356,0.0685136630783231,214.18571036202567,283.5498652140299,23469700.0,0.2818698151233292
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164065,214.86099243164065,18658300,211.31500244140625,214.86099243164065,210.3390045166016,199.25999450683597,0.021498570488300173,0.13076688929846048,0.06816687521733648,206.62356785365515,279.71336517333987,30085100.0,-0.37981592216745164
2015-01-20,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,226.89700317382807,211.31500244140625,214.86099243164065,210.3390045166016,-0.016503647079460393,0.1169701569529125,0.06810837587010063,204.54556928362166,276.0624323527018,18658300.0,0.2890295471720361
2015-01-21,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,226.89700317382807,29924600,233.406005859375,226.89700317382807,211.31500244140625,214.86099243164065,0.07373826066486888,0.07428435021162423,0.06938831640629509,211.5161416190011,272.5627995808919,24051100.0,0.24420920456860595
